cancellation_id,booking_id,cancellation_date,cancellation_reason,refund_amount,refund_status,cancellation_source
2800,6130,2025-10-14,Emergency,24941,Processed,System
2801,3119,2024-10-16,Emergency,47149,Pending,Customer
2802,1097,2026-01-11,Emergency,1088,Processed,System
2803,5698,2025-07-07,Travel Restriction,8923,Processed,System
2804,679,2025-08-19,Price Change,43237,Processed,Customer
2805,5224,2026-03-18,Health Issue,42901,Pending,Hotel
2806,350,2025-10-16,Travel Restriction,17592,Processed,System
2807,4129,2025-04-16,Travel Restriction,36023,Pending,Hotel
2808,5324,2025-02-16,Personal Issue,25171,Pending,Customer
2809,3296,2025-04-21,Health Issue,5622,Processed,System
2810,2758,2025-02-27,Schedule Conflict,7360,Pending,Hotel
2811,3291,2024-05-23,Personal Issue,2657,Pending,Customer
2812,3436,2026-04-12,Travel Restriction,28437,Processed,System
2813,5328,2026-02-10,Travel Restriction,33190,Pending,Customer
2814,1508,2026-03-21,Schedule Conflict,24265,Processed,Hotel
2815,3743,2025-07-17,Price Change,15711,Pending,System
2816,2434,2025-04-27,Emergency,2820,Processed,Customer
2817,10811,2026-04-15,Health Issue,33241,Processed,System
2818,7528,2024-08-09,Personal Issue,9941,Processed,Hotel
2819,6455,2024-05-29,Schedule Conflict,30183,Pending,System
2820,2241,2026-02-25,Emergency,14421,Processed,Hotel
2821,6197,2024-11-14,Personal Issue,31807,Pending,System
2822,1202,2024-07-17,Health Issue,18666,Pending,System
2823,7675,2026-01-19,Price Change,8698,Processed,Customer
2824,7866,2024-10-15,Schedule Conflict,23553,Processed,System
2825,9479,2025-06-09,Emergency,25286,Pending,Customer
2826,6599,2025-03-06,Health Issue,41148,Pending,Hotel
2827,78,2025-10-18,Emergency,7542,Pending,Hotel
2828,8840,2025-03-04,Travel Restriction,25934,Pending,Hotel
2829,9128,2026-04-28,Emergency,41475,Pending,Customer
2830,10319,2026-03-07,Price Change,45303,Processed,Hotel
2831,9633,2024-09-08,Emergency,46192,Processed,System
2832,4417,2024-11-08,Price Change,46451,Processed,Customer
2833,577,2026-03-09,Schedule Conflict,49054,Processed,System
2834,8595,2024-12-24,Personal Issue,15342,Processed,Customer
2835,2443,2025-09-21,Personal Issue,4288,Pending,Hotel
2836,4668,2026-01-24,Schedule Conflict,17849,Processed,Customer
2837,1436,2025-06-02,Health Issue,21814,Pending,Hotel
2838,9849,2024-11-16,Travel Restriction,29894,Processed,Customer
2839,177,2025-08-24,Health Issue,46861,Processed,System
2840,905,2026-01-26,Travel Restriction,24665,Processed,System
2841,3129,2024-10-03,Personal Issue,42889,Pending,System
2842,6324,2026-01-23,Personal Issue,47822,Pending,Customer
2843,6297,2024-12-19,Health Issue,17272,Pending,System
2844,3991,2025-01-29,Personal Issue,37188,Processed,Customer
2845,5849,2024-11-24,Health Issue,17010,Pending,System
2846,7948,2025-11-26,Health Issue,11334,Processed,System
2847,6153,2025-06-27,Emergency,3463,Processed,Hotel
2848,277,2026-01-22,Travel Restriction,20383,Processed,Customer
2849,9861,2024-10-02,Personal Issue,45959,Pending,Hotel
2850,3525,2025-11-20,Personal Issue,1886,Processed,Hotel
2851,7932,2024-09-13,Health Issue,21754,Processed,Customer
2852,8884,2025-12-27,Travel Restriction,43346,Pending,Hotel
2853,9252,2025-05-06,Personal Issue,3584,Processed,Hotel
2854,6394,2026-03-10,Price Change,6690,Processed,System
2855,9326,2025-03-01,Personal Issue,20752,Pending,System
2856,3854,2025-11-02,Health Issue,11876,Pending,Customer
2857,5310,2024-08-29,Health Issue,30621,Processed,System
2858,7661,2024-11-18,Price Change,3716,Pending,Customer
2859,8180,2024-08-28,Travel Restriction,9809,Processed,Customer
2860,371,2024-08-07,Emergency,1312,Processed,Customer
2861,4381,2025-10-31,Schedule Conflict,5127,Pending,System
2862,2150,2026-03-18,Schedule Conflict,12506,Processed,System
2863,9749,2024-09-23,Price Change,25463,Processed,System
2864,1263,2026-04-08,Schedule Conflict,8671,Processed,System
2865,5216,2025-04-22,Schedule Conflict,37962,Processed,Customer
2866,1374,2025-07-04,Travel Restriction,2529,Pending,Customer
2867,10828,2025-10-02,Health Issue,9355,Pending,Hotel
2868,2164,2024-12-08,Health Issue,31436,Processed,Hotel
2869,2576,2026-04-17,Personal Issue,22281,Pending,System
2870,3244,2025-08-13,Personal Issue,32173,Processed,System
2871,26,2024-06-03,Personal Issue,34837,Pending,Hotel
2872,5508,2025-04-24,Travel Restriction,14053,Processed,System
2873,5579,2026-02-09,Personal Issue,7299,Pending,System
2874,2726,2024-06-12,Personal Issue,7260,Pending,Hotel
2875,7311,2026-03-28,Emergency,45572,Pending,Hotel
2876,9619,2024-09-20,Schedule Conflict,29885,Processed,Customer
2877,4147,2024-09-17,Travel Restriction,39136,Processed,Hotel
2878,11719,2026-05-01,Schedule Conflict,24952,Processed,Hotel
2879,4754,2025-07-19,Health Issue,33469,Pending,Hotel
2880,11790,2024-06-15,Health Issue,37140,Pending,Customer
2881,3496,2024-09-16,Travel Restriction,49838,Processed,Customer
2882,8480,2025-06-22,Travel Restriction,24224,Processed,System
2883,3808,2025-04-03,Price Change,16581,Processed,Hotel
2884,4705,2025-02-27,Personal Issue,43283,Processed,Customer
2885,10211,2025-02-17,Emergency,13327,Processed,Customer
2886,4669,2026-05-06,Emergency,47600,Pending,Hotel
2887,654,2026-03-15,Personal Issue,10778,Pending,Customer
2888,7956,2025-01-20,Travel Restriction,27124,Pending,Hotel
2889,7334,2024-11-05,Price Change,49111,Pending,Customer
2890,3874,2024-08-27,Schedule Conflict,42158,Pending,Hotel
2891,7798,2026-03-21,Travel Restriction,30881,Processed,Customer
2892,1425,2025-11-08,Price Change,26694,Pending,Hotel
2893,21,2025-01-01,Emergency,44633,Pending,Customer
2894,6880,2025-01-04,Health Issue,1505,Pending,Hotel
2895,3794,2024-12-28,Price Change,30814,Processed,Hotel
2896,11086,2024-06-15,Travel Restriction,42890,Pending,Customer
2897,5924,2025-12-13,Price Change,30259,Processed,Hotel
2898,5750,2025-10-21,Travel Restriction,9419,Processed,Customer
2899,9137,2025-11-02,Health Issue,19495,Processed,Hotel
2900,9194,2026-04-02,Emergency,43397,Pending,Hotel
2901,1994,2025-08-16,Health Issue,35496,Pending,Customer
2902,2352,2024-06-10,Emergency,4412,Pending,Customer
2903,815,2025-02-05,Schedule Conflict,41479,Pending,System
2904,8671,2025-05-28,Personal Issue,12654,Processed,System
2905,5230,2025-01-12,Emergency,43562,Pending,Customer
2906,9797,2025-04-28,Emergency,24851,Pending,Customer
2907,8874,2026-02-01,Price Change,9895,Pending,Customer
2908,5664,2025-03-28,Emergency,32624,Pending,Hotel
2909,4851,2025-03-05,Schedule Conflict,27577,Processed,Customer
2910,1691,2024-11-29,Emergency,23400,Processed,System
2911,7792,2025-06-07,Emergency,11455,Processed,System
2912,2328,2025-11-09,Health Issue,10349,Processed,Hotel
2913,5164,2025-06-10,Travel Restriction,17315,Processed,Customer
2914,3498,2025-07-23,Personal Issue,10559,Pending,System
2915,5108,2025-03-23,Price Change,39031,Pending,Hotel
2916,9346,2024-07-05,Price Change,37990,Processed,Customer
2917,2966,2024-07-30,Price Change,48347,Pending,Hotel
2918,8630,2025-03-03,Health Issue,4540,Processed,System
2919,5844,2025-07-18,Health Issue,21289,Processed,Customer
2920,3584,2024-05-28,Travel Restriction,15031,Pending,Customer
2921,11593,2025-01-06,Emergency,12742,Pending,Customer
2922,2474,2025-11-11,Emergency,30490,Pending,Customer
2923,10413,2025-08-13,Health Issue,48348,Pending,System
2924,11751,2024-07-31,Health Issue,39005,Pending,Customer
2925,6913,2026-04-22,Personal Issue,26290,Pending,System
2926,162,2025-03-03,Emergency,29663,Pending,Customer
2927,1710,2025-03-24,Schedule Conflict,33605,Pending,System
2928,1809,2025-02-18,Travel Restriction,27518,Processed,Customer
2929,7831,2025-12-22,Emergency,11111,Pending,Hotel
2930,1495,2025-10-31,Schedule Conflict,38024,Pending,System
2931,805,2025-10-06,Emergency,38300,Processed,Hotel
2932,872,2025-06-07,Health Issue,4149,Pending,Hotel
2933,5878,2026-05-01,Price Change,27825,Processed,Customer
2934,463,2025-06-18,Travel Restriction,21304,Processed,Hotel
2935,1313,2026-02-10,Personal Issue,44606,Processed,System
2936,3338,2026-04-03,Schedule Conflict,4067,Processed,System
2937,8769,2025-11-27,Emergency,42752,Processed,Hotel
2938,2416,2025-08-31,Emergency,32665,Pending,System
2939,10885,2024-12-31,Health Issue,15640,Pending,System
2940,10919,2024-08-29,Emergency,30112,Processed,System
2941,5507,2026-02-11,Schedule Conflict,23745,Pending,Hotel
2942,3546,2025-05-16,Price Change,31154,Processed,System
2943,5704,2026-02-23,Emergency,17963,Pending,Hotel
2944,5410,2025-03-02,Price Change,21179,Pending,Customer
2945,8119,2025-09-02,Travel Restriction,17200,Processed,Customer
2946,11150,2025-09-08,Schedule Conflict,29759,Processed,Customer
2947,2202,2025-11-17,Emergency,3848,Processed,Customer
2948,10987,2025-07-08,Schedule Conflict,2483,Processed,System
2949,4109,2024-08-28,Personal Issue,1245,Processed,System
2950,3958,2025-09-06,Schedule Conflict,15221,Processed,Hotel
2951,4439,2026-01-16,Health Issue,22020,Processed,Customer
2952,1001,2025-08-15,Price Change,42572,Pending,Hotel
2953,8801,2026-01-13,Health Issue,15308,Processed,System
2954,5415,2024-12-15,Emergency,22504,Pending,Customer
2955,7335,2026-03-26,Personal Issue,10178,Pending,System
2956,11606,2025-08-26,Personal Issue,47793,Processed,Customer
2957,300,2025-11-18,Personal Issue,21099,Processed,System
2958,302,2024-07-10,Travel Restriction,31825,Pending,System
2959,5908,2025-10-02,Travel Restriction,33269,Processed,System
2960,1212,2025-10-20,Price Change,49116,Pending,Customer
2961,9154,2025-07-21,Health Issue,13950,Processed,System
2962,11582,2024-12-18,Price Change,18715,Pending,System
2963,11133,2025-03-27,Travel Restriction,19204,Pending,System
2964,10637,2024-06-04,Schedule Conflict,16209,Pending,Customer
2965,11274,2024-09-01,Emergency,10065,Processed,Hotel
2966,332,2025-02-06,Price Change,21209,Processed,Customer
2967,5588,2024-07-11,Schedule Conflict,28895,Pending,Customer
2968,4423,2025-12-05,Health Issue,38615,Pending,System
2969,4702,2025-02-07,Personal Issue,8431,Pending,System
2970,9783,2024-08-11,Schedule Conflict,16444,Pending,Hotel
2971,9618,2024-05-15,Health Issue,49191,Pending,System
2972,11228,2024-05-19,Health Issue,34817,Processed,Hotel
2973,4345,2025-09-30,Schedule Conflict,40702,Pending,Hotel
2974,7008,2025-05-03,Price Change,3764,Pending,Customer
2975,523,2025-04-01,Travel Restriction,30063,Pending,Hotel
2976,7417,2026-01-19,Emergency,36397,Pending,Hotel
2977,880,2024-07-20,Schedule Conflict,46529,Processed,Customer
2978,8031,2025-05-22,Health Issue,19070,Pending,Hotel
2979,1082,2025-05-03,Schedule Conflict,47347,Processed,Hotel
2980,11202,2024-12-23,Health Issue,31123,Pending,Hotel
2981,7930,2025-07-24,Emergency,30282,Processed,Customer
2982,11916,2025-02-28,Personal Issue,27626,Processed,System
2983,8836,2025-12-19,Health Issue,17055,Processed,System
2984,9678,2025-09-23,Price Change,23282,Processed,Hotel
2985,3172,2025-12-29,Travel Restriction,26152,Processed,Hotel
2986,5399,2025-11-28,Schedule Conflict,35937,Processed,System
2987,38,2025-07-19,Health Issue,2629,Processed,System
2988,5258,2024-05-12,Price Change,7474,Pending,Customer
2989,6506,2025-07-02,Personal Issue,45201,Processed,Hotel
2990,885,2024-10-22,Travel Restriction,41165,Processed,System
2991,10847,2025-02-01,Travel Restriction,5732,Processed,System
2992,6948,2025-01-09,Price Change,16400,Pending,System
2993,9813,2024-09-14,Schedule Conflict,1401,Processed,Hotel
2994,4809,2025-07-20,Personal Issue,44187,Pending,Hotel
2995,5529,2025-04-14,Price Change,10289,Pending,System
2996,11243,2024-09-01,Price Change,22633,Pending,Customer
2997,6209,2024-08-15,Schedule Conflict,21313,Processed,Hotel
2998,4945,2026-02-09,Health Issue,24521,Processed,Customer
2999,1499,2026-02-10,Personal Issue,17869,Processed,Hotel
3000,1143,2024-05-15,Price Change,8153,Pending,Customer
